MissionDay,Case,EccentricityVectorX,EccentricityVectorY,Eccentricity,ArgumentOfPerigee_deg,ObservedMinAltitude_km,ObservedMaxAltitude_km,ObservedVariation_km,MaxDeviationFromNominal_km,WithinMaintenanceHalfBand
179,1,1.69875730124133e-15,0.00105443013438389,0.00105443013438389,89.9999999999077,630.477776341315,630.747440881509,0.269664540193958,0.747440881509306,1
180,1,1.80795936975523e-15,0.00105443013438379,0.00105443013438379,89.9999999999018,630.477776341314,630.747440881509,0.269664540195777,0.747440881509306,1
181,1,1.911367629348e-15,0.00105443013438368,0.00105443013438368,89.9999999998961,630.477776341314,630.74744088151,0.269664540196686,0.747440881510215,1
182,1,2.00865069663405e-15,0.00105443013438357,0.00105443013438357,89.9999999998909,630.477776341314,630.747440881512,0.269664540198619,0.747440881512148,1
183,1,2.0994968170947e-15,0.00105443013438345,0.00105443013438345,89.9999999998859,630.477776341314,630.747440881512,0.269664540198619,0.747440881512148,1
184,1,2.18361486413056e-15,0.00105443013438333,0.00105443013438333,89.9999999998814,630.477776341314,630.747440881514,0.269664540200438,0.747440881513967,1
185,1,2.26073527200938e-15,0.00105443013438321,0.00105443013438321,89.9999999998771,630.477776341314,630.747440881514,0.269664540200438,0.747440881513967,1
186,1,2.3306108997198e-15,0.00105443013438308,0.00105443013438308,89.9999999998734,630.477776341312,630.747440881515,0.26966454020328,0.747440881514876,1
187,1,2.39301782296242e-15,0.00105443013438294,0.00105443013438294,89.99999999987,630.477776341312,630.747440881515,0.26966454020328,0.747440881514876,1
188,1,2.44775605174041e-15,0.00105443013438281,0.00105443013438281,89.999999999867,630.477776341312,630.747440881517,0.269664540205213,0.747440881516809,1
189,1,2.49465017124993e-15,0.00105443013438267,0.00105443013438267,89.9999999998644,630.477776341314,630.747440881517,0.26966454020328,0.747440881516809,1
190,1,2.53354990401654e-15,0.00105443013438252,0.00105443013438252,89.9999999998623,630.477776341314,630.747440881519,0.269664540205099,0.747440881518628,1
191,1,2.56433059147628e-15,0.00105443013438238,0.00105443013438238,89.9999999998607,630.477776341314,630.747440881519,0.269664540205099,0.747440881518628,1
192,1,2.58689359345803e-15,0.00105443013438223,0.00105443013438223,89.9999999998594,630.477776341314,630.74744088152,0.269664540206008,0.747440881519537,1
193,1,2.60116660428703e-15,0.00105443013438209,0.00105443013438209,89.9999999998587,630.477776341314,630.74744088152,0.269664540206008,0.747440881519537,1
194,1,2.60710388449654e-15,0.00105443013438194,0.00105443013438194,89.9999999998583,630.477776341314,630.74744088152,0.269664540206008,0.747440881519537,1
195,1,2.60468640740509e-15,0.00105443013438179,0.00105443013438179,89.9999999998585,630.477776341315,630.747440881521,0.269664540206122,0.74744088152147,1
196,1,2.5939219200896e-15,0.00105443013438165,0.00105443013438165,89.9999999998591,630.477776341315,630.747440881521,0.269664540206122,0.74744088152147,1
197,1,2.57484491855906e-15,0.0010544301343815,0.0010544301343815,89.9999999998601,630.477776341315,630.747440881521,0.269664540206122,0.74744088152147,1
198,1,2.54751653720813e-15,0.00105443013438135,0.00105443013438135,89.9999999998616,630.477776341316,630.747440881521,0.269664540205213,0.74744088152147,1
199,1,2.51202435290514e-15,0.00105443013438121,0.00105443013438121,89.9999999998635,630.477776341316,630.747440881521,0.269664540205213,0.74744088152147,1
200,1,2.46848210434217e-15,0.00105443013438107,0.00105443013438107,89.9999999998659,630.477776341318,630.747440881521,0.26966454020328,0.74744088152147,1
201,1,2.41702932754663e-15,0.00105443013438093,0.00105443013438093,89.9999999998687,630.477776341318,630.747440881521,0.26966454020328,0.74744088152147,1
202,1,2.35783090872238e-15,0.0010544301343808,0.0010544301343808,89.9999999998719,630.47777634132,630.747440881521,0.269664540201461,0.74744088152147,1
203,1,2.29107655585337e-15,0.00105443013438066,0.00105443013438066,89.9999999998755,630.47777634132,630.747440881521,0.269664540201461,0.74744088152147,1
204,1,2.21698019076309e-15,0.00105443013438054,0.00105443013438054,89.9999999998795,630.477776341321,630.747440881521,0.269664540200552,0.74744088152147,1
205,1,2.13577926357806e-15,0.00105443013438041,0.00105443013438041,89.999999999884,630.477776341321,630.747440881521,0.269664540200552,0.74744088152147,1
206,1,2.04773399179221e-15,0.00105443013438029,0.00105443013438029,89.9999999998887,630.477776341323,630.747440881521,0.269664540198619,0.74744088152147,1
207,1,1.95312652637069e-15,0.00105443013438018,0.00105443013438018,89.9999999998939,630.477776341323,630.747440881521,0.269664540198619,0.74744088152147,1
208,1,1.85226004756541e-15,0.00105443013438007,0.00105443013438007,89.9999999998994,630.477776341325,630.747440881521,0.2696645401968,0.74744088152147,1
209,1,1.74545779333986e-15,0.00105443013437997,0.00105443013437997,89.9999999999052,630.477776341326,630.747440881521,0.26966454019589,0.74744088152147,1
210,1,1.63306202351674e-15,0.00105443013437988,0.00105443013437988,89.9999999999113,630.477776341326,630.74744088152,0.269664540193958,0.747440881519537,1
211,1,1.51543292296788e-15,0.00105443013437979,0.00105443013437979,89.9999999999177,630.477776341328,630.74744088152,0.269664540192025,0.747440881519537,1
212,1,1.39294744736141e-15,0.0010544301343797,0.0010544301343797,89.9999999999243,630.477776341329,630.74744088152,0.269664540190206,0.747440881519537,1
213,1,1.2659981151649e-15,0.00105443013437963,0.00105443013437963,89.9999999999312,630.477776341329,630.747440881519,0.269664540189297,0.747440881518628,1
214,1,1.1349917497759e-15,0.00105443013437956,0.00105443013437956,89.9999999999383,630.47777634133,630.747440881519,0.269664540188387,0.747440881518628,1
215,1,1.00034817581061e-15,0.0010544301343795,0.0010544301343795,89.9999999999456,630.477776341332,630.747440881519,0.269664540186454,0.747440881518628,1
216,1,8.62498873728736e-16,0.00105443013437945,0.00105443013437945,89.9999999999531,630.477776341332,630.747440881517,0.269664540184635,0.747440881516809,1
217,1,7.21885597105919e-16,0.0010544301343794,0.0010544301343794,89.9999999999608,630.477776341334,630.747440881517,0.269664540182816,0.747440881516809,1
218,1,5.78958956984716e-16,0.00105443013437937,0.00105443013437937,89.9999999999685,630.477776341335,630.747440881515,0.269664540179974,0.747440881514876,1
219,1,4.34176977840936e-16,0.00105443013437934,0.00105443013437934,89.9999999999764,630.477776341335,630.747440881515,0.269664540179974,0.747440881514876,1
220,1,2.88003629792714e-16,0.00105443013437932,0.00105443013437932,89.9999999999844,630.477776341337,630.747440881514,0.269664540177132,0.747440881513967,1
221,1,1.40907341756172e-16,0.00105443013437931,0.00105443013437931,89.9999999999923,630.477776341337,630.747440881512,0.269664540175313,0.747440881512148,1
222,1,-6.64049968769966e-18,0.0010544301343793,0.0010544301343793,90.0000000000004,630.477776341339,630.747440881512,0.269664540173494,0.747440881512148,1
223,1,-1.5416706090427e-16,0.00105443013437931,0.00105443013437931,90.0000000000084,630.477776341337,630.747440881512,0.269664540175313,0.747440881512148,1
224,1,-3.01199576453806e-16,0.00105443013437932,0.00105443013437932,90.0000000000164,630.477776341337,630.747440881514,0.269664540177132,0.747440881513967,1
225,1,-4.47266864121398e-16,0.00105443013437934,0.00105443013437934,90.0000000000243,630.477776341335,630.747440881515,0.269664540179974,0.747440881514876,1
226,1,-5.91900834873348e-16,0.00105443013437937,0.00105443013437937,90.0000000000322,630.477776341334,630.747440881515,0.269664540180884,0.747440881514876,1
227,1,-7.34637992901023e-16,0.00105443013437941,0.00105443013437941,90.0000000000399,630.477776341334,630.747440881517,0.269664540182816,0.747440881516809,1
228,1,-8.75020920945289e-16,0.00105443013437945,0.00105443013437945,90.0000000000475,630.477776341332,630.747440881517,0.269664540184635,0.747440881516809,1
229,1,-1.01259974614147e-15,0.00105443013437951,0.00105443013437951,90.000000000055,630.47777634133,630.747440881519,0.269664540188387,0.747440881518628,1
230,1,-1.14693358168751e-15,0.00105443013437957,0.00105443013437957,90.0000000000623,630.47777634133,630.747440881519,0.269664540188387,0.747440881518628,1
231,1,-1.27759193971525e-15,0.00105443013437964,0.00105443013437964,90.0000000000694,630.477776341329,630.747440881519,0.269664540189297,0.747440881518628,1
232,1,-1.40415611083718e-15,0.00105443013437971,0.00105443013437971,90.0000000000763,630.477776341328,630.74744088152,0.269664540192025,0.747440881519537,1
233,1,-1.52622050594771e-15,0.00105443013437979,0.00105443013437979,90.0000000000829,630.477776341328,630.74744088152,0.269664540192025,0.747440881519537,1
234,1,-1.64339395597899e-15,0.00105443013437988,0.00105443013437988,90.0000000000893,630.477776341326,630.74744088152,0.269664540193958,0.747440881519537,1
235,1,-1.75530096544619e-15,0.00105443013437998,0.00105443013437998,90.0000000000954,630.477776341326,630.747440881521,0.26966454019589,0.74744088152147,1
236,1,-1.86158291576493e-15,0.00105443013438008,0.00105443013438008,90.0000000001012,630.477776341325,630.747440881521,0.2696645401968,0.74744088152147,1
237,1,-1.96189921448486e-15,0.00105443013438019,0.00105443013438019,90.0000000001066,630.477776341323,630.747440881521,0.269664540198619,0.74744088152147,1
238,1,-2.05592838675637e-15,0.00105443013438031,0.00105443013438031,90.0000000001117,630.477776341323,630.747440881521,0.269664540198619,0.74744088152147,1
239,1,-2.14336910553293e-15,0.00105443013438042,0.00105443013438042,90.0000000001165,630.477776341321,630.747440881521,0.269664540200552,0.74744088152147,1
240,1,-2.22394115720742e-15,0.00105443013438055,0.00105443013438055,90.0000000001208,630.477776341321,630.747440881521,0.269664540200552,0.74744088152147,1
241,1,-2.29738633958813e-15,0.00105443013438068,0.00105443013438068,90.0000000001248,630.47777634132,630.747440881521,0.269664540201461,0.74744088152147,1
242,1,-2.36346928933671e-15,0.00105443013438081,0.00105443013438081,90.0000000001284,630.47777634132,630.747440881521,0.269664540201461,0.74744088152147,1
243,1,-2.42197823621638e-15,0.00105443013438094,0.00105443013438094,90.0000000001316,630.477776341318,630.747440881521,0.26966454020328,0.74744088152147,1
244,1,-2.47272568173351e-15,0.00105443013438108,0.00105443013438108,90.0000000001344,630.477776341318,630.747440881521,0.26966454020328,0.74744088152147,1
245,1,-2.51554899999757e-15,0.00105443013438122,0.00105443013438122,90.0000000001367,630.477776341316,630.747440881521,0.269664540205213,0.74744088152147,1
246,1,-2.55031095887404e-15,0.00105443013438137,0.00105443013438137,90.0000000001386,630.477776341316,630.747440881521,0.269664540205213,0.74744088152147,1
247,1,-2.57690015976028e-15,0.00105443013438151,0.00105443013438151,90.00000000014,630.477776341315,630.747440881521,0.269664540206122,0.74744088152147,1
248,1,-2.5952313945748e-15,0.00105443013438166,0.00105443013438166,90.000000000141,630.477776341315,630.747440881521,0.269664540206122,0.74744088152147,1
249,1,-2.60524591881617e-15,0.00105443013438181,0.00105443013438181,90.0000000001416,630.477776341315,630.747440881521,0.269664540206122,0.74744088152147,1
250,1,-2.60691163981632e-15,0.00105443013438195,0.00105443013438195,90.0000000001417,630.477776341314,630.74744088152,0.269664540206008,0.747440881519537,1
251,1,-2.60022321958519e-15,0.0010544301343821,0.0010544301343821,90.0000000001413,630.477776341314,630.74744088152,0.269664540206008,0.747440881519537,1
252,1,-2.58520209191682e-15,0.00105443013438225,0.00105443013438225,90.0000000001405,630.477776341314,630.74744088152,0.269664540206008,0.747440881519537,1
253,1,-2.56189639370244e-15,0.00105443013438239,0.00105443013438239,90.0000000001392,630.477776341314,630.747440881519,0.269664540205099,0.747440881518628,1
254,1,-2.53038081067031e-15,0.00105443013438254,0.00105443013438254,90.0000000001375,630.477776341314,630.747440881519,0.269664540205099,0.747440881518628,1
255,1,-2.49075633804698e-15,0.00105443013438268,0.00105443013438268,90.0000000001354,630.477776341314,630.747440881517,0.26966454020328,0.747440881516809,1
256,1,-2.4431499569067e-15,0.00105443013438282,0.00105443013438282,90.0000000001328,630.477776341312,630.747440881517,0.269664540205213,0.747440881516809,1
257,1,-2.38771422724633e-15,0.00105443013438296,0.00105443013438296,90.0000000001298,630.477776341312,630.747440881515,0.26966454020328,0.747440881514876,1
258,1,-2.32462679908965e-15,0.00105443013438309,0.00105443013438309,90.0000000001263,630.477776341312,630.747440881515,0.26966454020328,0.747440881514876,1
259,1,-2.25408984318795e-15,0.00105443013438322,0.00105443013438322,90.0000000001225,630.477776341314,630.747440881514,0.269664540200438,0.747440881513967,1
260,1,-2.1763294031411e-15,0.00105443013438334,0.00105443013438334,90.0000000001183,630.477776341314,630.747440881514,0.269664540200438,0.747440881513967,1
261,1,-2.09159467101547e-15,0.00105443013438347,0.00105443013438347,90.0000000001137,630.477776341314,630.747440881512,0.269664540198619,0.747440881512148,1
262,1,-2.00015718877994e-15,0.00105443013438358,0.00105443013438358,90.0000000001087,630.477776341314,630.747440881512,0.269664540198619,0.747440881512148,1
263,1,-1.90230997811916e-15,0.00105443013438369,0.00105443013438369,90.0000000001034,630.477776341314,630.74744088151,0.269664540196686,0.747440881510215,1
264,1,-1.79836660141264e-15,0.0010544301343838,0.0010544301343838,90.0000000000977,630.477776341314,630.747440881509,0.269664540195777,0.747440881509306,1
265,1,-1.68866015688886e-15,0.0010544301343839,0.0010544301343839,90.0000000000918,630.477776341315,630.747440881509,0.269664540193958,0.747440881509306,1
266,1,-1.57354221117463e-15,0.00105443013438399,0.00105443013438399,90.0000000000855,630.477776341315,630.747440881507,0.269664540192139,0.747440881507487,1
267,1,-1.45338167266024e-15,0.00105443013438407,0.00105443013438407,90.000000000079,630.477776341315,630.747440881506,0.269664540190206,0.747440881505554,1
268,1,-1.32856360929119e-15,0.00105443013438415,0.00105443013438415,90.0000000000722,630.477776341316,630.747440881506,0.269664540189297,0.747440881505554,1
269,1,-1.1994880145746e-15,0.00105443013438422,0.00105443013438422,90.0000000000652,630.477776341316,630.747440881505,0.269664540188387,0.747440881504644,1
270,1,-1.06656852575514e-15,0.00105443013438429,0.00105443013438429,90.000000000058,630.477776341316,630.747440881503,0.269664540186568,0.747440881502826,1
271,1,-9.30231098267979e-16,0.00105443013438434,0.00105443013438434,90.0000000000506,630.477776341318,630.747440881503,0.269664540184635,0.747440881502826,1
272,1,-7.90912640716749e-16,0.00105443013438439,0.00105443013438439,90.000000000043,630.477776341318,630.747440881501,0.269664540182816,0.747440881501007,1
273,1,-6.49059614750827e-16,0.00105443013438443,0.00105443013438443,90.0000000000353,630.47777634132,630.7474408815,0.269664540179974,0.747440881499983,1
274,1,-5.05126604328843e-16,0.00105443013438447,0.00105443013438447,90.0000000000275,630.47777634132,630.7474408815,0.269664540179974,0.747440881499983,1
275,1,-3.59574858953283e-16,0.00105443013438449,0.00105443013438449,90.0000000000196,630.477776341321,630.747440881498,0.269664540177246,0.747440881498164,1
276,1,-2.12870815544668e-16,0.00105443013438451,0.00105443013438451,90.0000000000116,630.477776341323,630.747440881496,0.269664540173494,0.747440881496345,1
277,1,-6.54846036920101e-17,0.00105443013438452,0.00105443013438452,90.0000000000036,630.477776341323,630.747440881496,0.269664540173494,0.747440881496345,1
278,1,8.21114609302433e-17,0.00105443013438451,0.00105443013438451,89.9999999999956,630.477776341323,630.747440881496,0.269664540173494,0.747440881496345,1
279,1,2.29444390150886e-16,0.00105443013438451,0.00105443013438451,89.9999999999875,630.477776341321,630.747440881498,0.269664540177246,0.747440881498164,1
280,1,3.7604203904565e-16,0.00105443013438449,0.00105443013438449,89.9999999999796,630.477776341321,630.747440881498,0.269664540177246,0.747440881498164,1
281,1,5.21434618978699e-16,0.00105443013438446,0.00105443013438446,89.9999999999717,630.47777634132,630.7474408815,0.269664540179974,0.747440881499983,1
282,1,6.65156203093051e-16,0.00105443013438443,0.00105443013438443,89.9999999999639,630.47777634132,630.7474408815,0.269664540179974,0.747440881499983,1
283,1,8.06746219425579e-16,0.00105443013438439,0.00105443013438439,89.9999999999562,630.477776341318,630.747440881501,0.269664540182816,0.747440881501007,1
284,1,9.45750926861573e-16,0.00105443013438434,0.00105443013438434,89.9999999999486,630.477776341318,630.747440881503,0.269664540184635,0.747440881502826,1
285,1,1.08172486919914e-15,0.00105443013438428,0.00105443013438428,89.9999999999412,630.477776341316,630.747440881503,0.269664540186568,0.747440881502826,1
286,1,1.21423230266366e-15,0.00105443013438422,0.00105443013438422,89.999999999934,630.477776341316,630.747440881505,0.269664540188387,0.747440881504644,1
287,1,1.34284859229763e-15,0.00105443013438414,0.00105443013438414,89.999999999927,630.477776341316,630.747440881506,0.269664540189297,0.747440881505554,1
288,1,1.46716157275113e-15,0.00105443013438406,0.00105443013438406,89.9999999999203,630.477776341315,630.747440881506,0.269664540190206,0.747440881505554,1
